word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
sugar,1900,3,1054,30,5.1411,True,"...orrespondence. [letters intended for insertion in the ""standard"" must in every instance be accom- panied by the real name and address of the sender.] sugar and wheat prices. questions for air. helaie"
sugar,1900,3,1054,31,5.145,True,"...orrespondence. [letters intended for insertion in the ""standard"" must in every instance be accom- panied by the real name and address of the sender.] sugar and wheat prices. questions for air. helaie"
sugar,1900,3,1054,32,5.1453,True,"the sugar duty. in the february number of ""the manchester chamber cf commerce monthly record"" the fol• lowing appears manchester chamber of commerce, 19th febr..."
sugar,1900,3,1054,33,5.1467,True,"sugar eaul cailclren's teeth. the belief that sugar ruins the teeth of chiklron is utterly groundless. indeed, how the idea ever came into existence is a m..."
sugar,1900,3,1054,34,5.154,True,"what about sugar? the price of cigar is now 8n sd. per cwt. in 1900, th,s average price was 10s. 3d. per cwt.; the lowest price was. 9, per cwt. yet a radical elec- t..."
sugar,1900,3,1054,36,5.1576,True,"folly of interference ;than was afforded by the present condition of the sugar i industry. (hear, hear.) the more that question was i ventilated in every possible detail and the more satisfied the peo"
sugar,1900,3,1054,37,5.1633,True,"good templary. cotton versus sugar growing. mr. george hughes, a well known west indian chemist has introduced a process by means of which the pith of the sugar cane is converted into ..."
sugar,1900,3,1054,38,5.1644,True,"working people and the tax on sugar. a conference of delegates from co-operative societies in lancashire and yorkshire was held on saturday at manchester, to consider the sugar conventi..."
sugar,1900,3,1054,39,5.1737,True,"the sugar convention. mr. edwyn holt, who received an ova- tion, spoke at length on all the present questions of vital importance. whilst the present governmen..."
sugar,1900,3,1054,41,5.1817,True,"sugar eaul cailclren's teeth. the belief that sugar ruins the teeth of chiklron is utterly groundless. indeed, how the idea ever came into existence is a m..."
sugar,1900,3,1054,42,5.1827,True,"folly of interference than was afforded by the present condition of the sugar industry. (hear, hear.) the more that question was ventilated in every possible detail and the more satisfied the people o"
sugar,1900,3,1054,43,5.1838,True,"the sugar convention. mr. edwyn holt, who received an ova- tion, spoke at length on all the present questions of vital importance. whilst the present governmen..."
sugar,1900,3,1054,44,5.1917,True,"what about sugar? the price of cigar is now 8n sd. per cwt. in 1900, th,s average price was 10s. 3d. per cwt.; the lowest price was. 9, per cwt. yet a radical elec- t..."
sugar,1900,3,1054,45,5.1933,True,"the sugar convention. mr. edwyn holt, who received an ova- tion, spoke at length on all the present questions of vital importance. whilst the present governmen..."
sugar,1900,3,1054,46,5.2076,True,"the technical institute science students' association. on saturday a lecture on sugar refining was delivered before the association by mr. s. hardcastle, late of fairries ltd.. liverpool. mr. p.fisher"
sugar,1900,3,1054,47,5.2079,True,taxation of sugar. mr chamberlain's view of the present crisis. sugar firm's repo'. mr chamberlain has written the follow- ing leiter m reply to messrs jaiie and sharp...
sugar,1900,3,1054,48,5.209,True,...ls organizing. joint meeting of whithross & st. austin's ward committees. interesting speeches. had to pay from s2d. to i.ld. per lb. more to-day for sugar than she paid a short time ago. the su
sugar,1900,3,1054,49,5.2197,True,the price of sugar. coramerc3 will oily flourish wnen it is let alone and when no external considerations are allowed to impede the free sale and exchange of commoditie...
sugar,1900,3,1054,52,5.2245,True,"...r-expanding wants meanwhile, the english politician has been wisely engaged in doing— nothing. he has observed with plea- sure the decreasing cost of sugar, be- cause he knows that the cheaper su"
sugar,1900,3,1054,53,5.2304,True,"the cost of the sugar convention. sir,—your correspondent mt. j. gandy referring to sugar states that although the bounties are abolished sugar is again wonderfully cheap...."
sugar,1900,3,1054,54,5.2384,True,"the cost of the sugar convention. sir,—your correspondent mt. j. gandy referring to sugar states that although the bounties are abolished sugar is again wonderfully cheap...."
sugar,1900,3,1054,55,5.2471,True,"working people and the tax on sugar. a conference of delegates from co-operative societies in lancashire and yorkshire was held on saturday at manchester, to consider the sugar conventi..."
sugar,1900,3,1054,56,5.2472,True,"...he brussels convention. the brussels convention, which came into emu- sties in 1903, abolished state bounties on the cul- tivation and manufacture of sugar in germany, austria, france, belgium, and o"
sugar,1900,3,1054,58,5.2566,True,the price of sugar. a _ • commerce will only flourish when it is let alone and when no external considerations are allowed to impede the free sale and exchange of commo...
sugar,1900,3,1054,59,5.2597,True,"lournal. saturday, april 22nd, 1905 why is micah dear! sugar is an artic3e of daily consump- tion in every house in the united king. elom, and any increase in the price of a daily sweetener"" is one th"
sugar,1900,3,1054,60,5.2606,True,...ls organizing. joint meeting of whithross & st. austin's ward committees. interesting speeches. had to pay from s2d. to i.ld. per lb. more to-day for sugar than she paid a short time ago. the su
sugar,1900,3,1054,61,5.261,True,"lournal. saturday, april 22nd, 1905 why is micah dear! sugar is an artic3e of daily consump- tion in every house in the united king. elom, and any increase in the price of a daily sweetener"" is one th"
sugar,1900,3,1054,62,5.2638,True,...ls organizing. joint meeting of whithross & st. austin's ward committees. interesting speeches. had to pay from s2d. to i.ld. per lb. more to-day for sugar than she paid a short time ago. the su
sugar,1900,3,1054,63,5.2803,True,"political practice there is usually a great gulf the termination of sugar bounties and conference of the st 4, the exchequer. bounties question, whit has been sitting in brussels intermittently ft som"
sugar,1900,3,1054,64,5.2853,True,votes. those eight millions. one of the; most impudent assertions of the cobdenite press is that the sugar convention boa coot this country xemoomoo in to sugar hill. they arrive at this mendacions st
sugar,1900,3,1054,66,5.2874,True,"...,' klink,""tenasitine:--cements for broken and other articles.—advt. the technical institute science students' association. i on saturday a lecture on sugar refining was delivered before the"
sugar,1900,3,1054,67,5.2954,True,the price of sugar. a _ • commerce will only flourish when it is let alone and when no external considerations are allowed to impede the free sale and exchange of commo...
sugar,1900,3,1054,68,5.3021,True,votes. those eight millions. one of the; most impudent assertions of the cobdenite press is that the sugar convention boa coot this country xemoomoo in to sugar hill. they arrive at this mendacions st
sugar,1900,3,1054,69,5.3058,True,the price of sugar. a _ • commerce will only flourish when it is let alone and when no external considerations are allowed to impede the free sale and exchange of commo...
sugar,1900,3,1054,70,5.3064,True,the examiner. august ist 1903. there is one thing the government that cannot be and dear sugar. denied to mr. ba lfour's adminis- tration. it has deserved and will obtain a unique place in history as 
sugar,1900,3,1054,71,5.3089,True,"jantary 2e, nem the world's record sugar plantation intains 13,000 acres. has 30 miles of rail- y, and employs 1,:-,00 people. the mann- kanre of sugar and salt is (tarried on by aid of 2,40..."
sugar,1900,3,1054,72,5.3107,True,"old and new duties on sugau. twenty-seven years have elapsed since sugar was relieved of all tribute to the xeventte of tha united kinstdoin,.and in tha iffierval the consumption of sugar has enormous"
sugar,1900,3,1054,73,5.3138,True,"the cost of the sugar convention. sir,—your correspondent mt. j. gandy referring to sugar states that although the bounties are abolished sugar is again wonderfully cheap...."
sugar,1900,3,1054,74,5.3146,True,"folly of interference ;than was afforded by the present condition of the sugar i industry. (hear, hear.) the more that question was i ventilated in every possible detail and the more satisfied the peo"
sugar,1900,3,1054,75,5.3161,True,"...,' klink,""tenasitine:--cements for broken and other articles.—advt. the technical institute science students' association. i on saturday a lecture on sugar refining was delivered before the"
sugar,1900,3,1054,76,5.3178,True,"the price of sugar. sir,—certain statemeets have appeared in the liver- pool daily papers during the past week which have led to a good deal of misapprehension as to th..."
sugar,1900,3,1054,77,5.3185,True,"sugar beet experiments. important results shown. the extensive experiments in the growth of sugar-beets, which are this year being carried out in all parts..."
sugar,1900,3,1054,78,5.3223,True,the sugar industry the condition of the sugar trade—both present and prospective—has lately been attracting con- siderable attention. the proposal of the gover...
sugar,1900,3,1054,79,5.324,True,"a tax on sugar. the belief that ""a tax on sugar would turn out the government ""—the words are those of a well-known politician—is pretty general in mincing-lane, wh..."
sugar,1900,3,1054,80,5.3246,True,"...d their supporters had said that another result would be to increase employment. the opposition, on the contrary, said it would increase the price of sugar, an"
sugar,1900,3,1054,83,5.3313,True,"the technical institute science students' association. on saturday a lecture on sugar refining was delivered before the association by mr. s. hardcastle, late of fairries ltd.. liverpool. mr. p.fisher"
sugar,1900,3,1054,84,5.3324,True,"...,' klink,""tenasitine:--cements for broken and other articles.—advt. the technical institute science students' association. i on saturday a lecture on sugar refining was delivered before the"
sugar,1900,3,1054,85,5.3329,True,"...he brussels convention. the brussels convention, which came into emu- sties in 1903, abolished state bounties on the cul- tivation and manufacture of sugar in germany, austria, france, belgium, and o"
sugar,1900,3,1054,86,5.3364,True,"value of sugar. times go by turns, and chancels change by couxoe, front foul to fair, from bettor hap to worse. thus writes an ancient poet, and a great philosopher..."
sugar,1900,3,1054,87,5.3383,True,"mr. asquith and home grown sugar ""radical cant and ii referring to the manner in which mr. asquth has pat upon tho project for cultivating beet in this country and establishing a sug..."
sugar,1900,3,1054,88,5.341,True,a new industry. profitable english sugar farms a splendid possibility. with the abolition of sugar bounties it will be possible for the first time to grow sugar in eng- land at a profit. thi...
sugar,1900,3,1054,92,5.3479,True,the examiner. august ist 1903. there is one thing the government that cannot be and dear sugar. denied to mr. ba lfour's adminis- tration. it has deserved and will obtain a unique place in history as 
sugar,1900,3,1054,93,5.3511,True,"the sugar convention. mr. fearnelev said he had seen a couple of letters which appeared to be in reply to some remarks made by mr. pierpoint, m.p., to the effe..."
sugar,1900,3,1054,94,5.3525,True,"cotton versus sugar growing. mr. george hughes, a well known west indian chemist has introduced a process by means of which the pith of the sugar cane is converted into ..."
sugar,1900,3,1054,95,5.3535,True,"the cost of the sugar convention. sir,—ymir correspondent mr. j. gandy referring to sugar states that although the bounties are abolished sugar is again wonderfully cheap...."
sugar,1900,3,1054,97,5.3575,True,"the price at sugar. sir,—certain statements have appeared in the liver- pool daily papers during the past week which have led to a good deal of misapprehension as to th..."
